age,income,previous_purchase,will_purchase
54,60594,Yes,Yes
50,20529,Yes,Yes
26,42400,No,Yes
56,66023,Yes,Yes
49,76215,Yes,No
26,53271,Yes,No
32,64456,No,Yes
49,45385,No,Yes
66,54842,No,No
53,46426,No,Yes
68,26288,No,Yes
52,52229,Yes,No
43,46880,Yes,No
55,34678,No,Yes
66,34938,Yes,Yes
54,65577,Yes,Yes
45,31719,No,Yes
65,72877,No,Yes
58,79462,No,No
20,62810,Yes,No
46,77080,No,Yes
29,73831,Yes,No
38,36271,Yes,No
21,39130,Yes,Yes
54,76872,Yes,No
28,43971,No,No
66,30244,No,Yes
44,39373,No,No
69,44180,Yes,Yes
34,67013,No,Yes
65,34121,No,Yes
44,53069,Yes,No
25,62869,Yes,Yes
44,43653,Yes,Yes
47,45598,Yes,Yes
54,61926,Yes,Yes
33,20507,No,No
41,25479,Yes,Yes
69,63242,No,No
23,53830,Yes,No
45,49352,No,No
25,74382,Yes,Yes
41,47104,Yes,Yes
69,50441,No,Yes
24,28750,Yes,Yes
54,59029,Yes,Yes
23,42076,No,No
36,29671,Yes,No
53,43155,Yes,Yes
46,35338,Yes,Yes
45,40637,Yes,No
57,24512,Yes,Yes
53,42975,No,No
25,49089,No,No
30,73378,Yes,Yes
53,26105,Yes,No
33,45190,No,No
30,71139,No,Yes
67,50733,No,Yes
41,22194,No,No
63,48855,No,Yes
52,45702,No,Yes
24,66684,Yes,No
45,75997,Yes,Yes
45,59978,No,No
25,27126,Yes,No
59,62009,Yes,Yes
25,55137,No,Yes
38,72963,Yes,Yes
42,31105,Yes,Yes
58,48038,No,Yes
45,27641,Yes,No
41,78899,No,Yes
35,32389,No,No
25,74985,No,Yes
20,72121,No,No
34,62620,Yes,No
28,70476,Yes,No
40,42713,Yes,Yes
60,26860,Yes,Yes
53,52057,Yes,Yes
33,58566,No,No
34,44744,No,Yes
67,20716,Yes,No
20,61720,Yes,No
34,33135,Yes,Yes
47,38404,Yes,Yes
44,70379,Yes,Yes
61,35375,Yes,No
31,34191,Yes,Yes
59,35273,No,Yes
32,41697,Yes,No
64,42147,Yes,Yes
63,78140,No,Yes
24,63997,No,Yes
32,39282,Yes,No
67,75820,Yes,No
39,27739,Yes,Yes
68,67917,Yes,Yes
37,65617,Yes,Yes
29,21553,No,No
59,63508,Yes,No
51,61610,Yes,Yes
32,57866,No,Yes
31,78487,Yes,No
49,24409,Yes,Yes
38,59934,Yes,No
47,28901,Yes,Yes
42,63385,Yes,No
69,73753,Yes,Yes
46,54049,Yes,Yes
67,25787,No,Yes
33,79422,Yes,Yes
34,52113,No,Yes
24,65137,Yes,Yes
28,36747,Yes,Yes
25,35216,No,No
44,24287,Yes,Yes
34,34953,No,Yes
51,42093,Yes,Yes
58,26682,No,Yes
51,69175,Yes,No
64,59252,Yes,No
29,71657,No,Yes
35,51124,No,No
32,51452,No,Yes
46,25694,Yes,Yes
48,43605,No,Yes
32,28303,Yes,Yes
47,46701,Yes,Yes
67,36998,No,No
23,62397,No,No
37,27943,Yes,Yes
61,63438,Yes,No
48,40544,Yes,No
28,33374,Yes,No
51,27458,Yes,No
53,79569,Yes,No
56,28358,No,No
43,47868,Yes,Yes
48,33059,Yes,Yes
22,47950,No,Yes
47,41228,Yes,No
31,22335,Yes,No
58,65029,Yes,No
64,21165,No,No
61,34664,Yes,Yes
32,67032,Yes,No
51,52356,Yes,No
27,73370,No,No
53,57757,No,No
44,67682,No,Yes
28,60994,No,Yes
33,61845,No,Yes
49,24296,No,Yes
32,52276,Yes,No
49,64578,No,No
61,55749,Yes,No
50,34661,Yes,No
24,29383,Yes,Yes
25,53851,Yes,Yes
42,30581,Yes,Yes
31,56475,Yes,No
61,30518,No,No
44,77159,No,Yes
42,40835,No,No
24,68797,No,Yes
58,75213,Yes,No
45,50530,Yes,Yes
20,28441,Yes,No
31,52973,No,No
29,39293,Yes,Yes
47,29577,Yes,Yes
51,43235,Yes,No
31,46279,Yes,No
53,50829,Yes,No
62,33783,No,Yes
28,52445,No,Yes
38,32701,No,No
54,53180,No,No
20,30597,No,Yes
60,73533,Yes,No
59,64637,No,No
22,25046,No,No
23,48943,No,No
20,56478,No,Yes
57,24414,Yes,No
22,24334,No,Yes
36,72332,No,Yes
35,55479,No,Yes
38,53839,No,Yes
36,46360,Yes,No
20,37149,No,No
50,62173,No,Yes
68,34361,No,Yes
45,28903,No,Yes
47,29734,Yes,No
59,79360,No,No
47,38953,Yes,Yes
40,62308,Yes,No
27,35130,No,Yes
30,35564,Yes,Yes
53,50974,Yes,Yes
51,47209,Yes,Yes
66,33674,No,No
26,45271,No,No
26,73742,No,Yes
50,37342,No,Yes
66,79724,No,No
48,68694,No,Yes
56,45202,Yes,Yes
33,64211,Yes,Yes
35,61817,No,Yes
53,23540,No,Yes
68,26196,No,No
55,78322,Yes,Yes
68,20168,Yes,Yes
69,77503,No,No
65,61088,No,No
46,29250,No,Yes
64,77485,No,Yes
50,48177,No,No
38,40514,Yes,No
27,30404,Yes,No
38,36961,Yes,Yes
51,72524,Yes,Yes
36,67934,Yes,Yes
62,38525,No,Yes
23,45684,No,No
44,58307,Yes,Yes
29,50010,Yes,No
21,67718,No,Yes
27,25540,No,Yes
40,60573,Yes,Yes
59,78628,Yes,Yes
28,51677,Yes,Yes
25,36011,Yes,No
54,58004,No,Yes
56,41543,Yes,Yes
46,47605,No,No
44,47344,No,No
66,48042,Yes,Yes
34,77942,Yes,No
38,21713,No,No
27,28081,No,No
37,61847,Yes,Yes
51,48901,Yes,Yes
28,42955,No,Yes
47,67075,Yes,Yes
23,58373,No,No
44,67348,Yes,Yes
50,63102,Yes,No
20,51519,Yes,No
68,76027,Yes,Yes
53,46518,No,Yes
69,31989,No,Yes
67,43124,No,Yes
43,35660,No,No
29,68478,Yes,No
23,79771,Yes,Yes
48,62523,No,No
37,29721,No,No
60,47193,Yes,Yes
64,77893,No,No
60,47213,Yes,No
65,48103,No,No
62,54909,Yes,Yes
40,44701,No,No
59,35779,No,Yes
49,41849,No,Yes
61,29787,No,No
21,44861,Yes,Yes
28,52515,No,No
29,64536,Yes,No
27,72207,No,Yes
69,49449,Yes,No
65,29669,No,Yes
48,20119,Yes,No
44,35401,No,Yes
32,45776,No,No
63,36814,No,Yes
37,39617,Yes,Yes
34,58344,No,No
28,29269,Yes,Yes
31,33769,No,Yes
29,56087,No,Yes
32,50633,No,No
21,41423,Yes,No
38,47522,Yes,Yes
57,56260,No,No
26,32513,No,Yes
61,64318,No,No
65,64695,No,No
58,74471,No,No
39,65085,Yes,No
44,60848,Yes,Yes
20,27270,No,Yes
57,79086,Yes,Yes
51,25025,No,No
31,39630,No,Yes
56,36930,Yes,No
66,63080,No,No
69,45071,Yes,No
47,42629,Yes,No
29,54369,Yes,No
60,65139,No,Yes
64,46560,Yes,No
43,27065,Yes,Yes
21,65731,Yes,Yes
45,24505,Yes,No
22,74032,Yes,Yes
24,40008,No,No
20,79642,No,Yes
43,65343,Yes,No
28,63771,No,No
30,73802,Yes,No
60,71368,No,No
25,23983,No,Yes
56,63802,Yes,No
60,41459,No,Yes
50,74940,Yes,Yes
31,41099,No,Yes
31,44072,No,No
59,72954,Yes,Yes
31,61507,No,Yes
43,36398,No,No
28,77068,No,No
31,26851,Yes,No
39,60142,Yes,Yes
54,56886,Yes,Yes
27,20810,No,No
33,21792,Yes,Yes
67,23012,Yes,Yes
47,21361,No,No
65,53721,No,No
63,59638,Yes,Yes
40,62353,No,No
61,72043,Yes,Yes
43,54133,Yes,No
52,61454,Yes,No
65,47260,No,Yes
35,71167,No,Yes
40,79167,Yes,Yes
28,35615,Yes,Yes
35,40541,Yes,No
27,78626,Yes,Yes
22,24785,Yes,No
63,46621,No,Yes
32,35434,Yes,Yes
56,30842,Yes,Yes
45,64164,Yes,No
22,25049,No,No
26,41986,No,No
65,68510,No,Yes
62,43748,Yes,Yes
67,52049,Yes,Yes
64,76002,Yes,Yes
34,20161,Yes,No
20,52196,No,Yes
44,59269,No,No
41,22923,No,Yes
34,78917,No,No
21,77537,No,Yes
35,72799,No,No
44,24086,Yes,Yes
50,29772,Yes,Yes
20,66051,No,Yes
44,26498,Yes,Yes
66,54967,No,No
29,57172,No,Yes
34,65145,No,Yes
68,33645,Yes,Yes
54,62375,Yes,No
53,53581,Yes,No
62,41043,Yes,Yes
21,38235,Yes,No
29,41168,No,Yes
64,27337,No,No
62,60969,Yes,No
20,34689,Yes,No
61,62276,Yes,Yes
54,70543,Yes,Yes
42,33124,Yes,No
63,78799,No,Yes
50,28045,No,No
49,28470,Yes,Yes
39,26783,No,Yes
65,56789,Yes,Yes
53,57613,No,Yes
60,28178,No,Yes
23,25288,Yes,Yes
49,68687,Yes,No
53,38020,Yes,No
34,78661,Yes,Yes
25,51444,No,No
47,63328,No,No
38,66222,No,No
49,49821,No,Yes
53,49760,No,Yes
40,52440,No,No
50,52133,No,No
66,44735,No,Yes
55,78569,Yes,Yes
52,68733,Yes,No
39,26048,Yes,No
57,50961,No,No
36,30628,Yes,Yes
65,25243,Yes,No
25,25655,Yes,Yes
49,61345,Yes,No
37,32346,No,Yes
57,72896,Yes,Yes
63,51868,No,No
33,42219,Yes,No
38,76086,Yes,Yes
47,45770,No,No
31,44619,Yes,No
20,76796,No,Yes
30,39629,No,No
39,38320,Yes,No
25,23982,Yes,Yes
63,23221,Yes,Yes
47,72587,No,No
53,30157,Yes,Yes
20,74147,No,Yes
35,45838,Yes,Yes
22,75238,No,Yes
31,67435,No,Yes
66,51741,No,Yes
43,58233,No,Yes
26,31813,No,No
47,51075,No,No
22,28891,Yes,Yes
51,55361,Yes,No
37,74939,Yes,Yes
36,32671,Yes,Yes
51,37140,Yes,No
55,32866,No,Yes
55,23809,No,No
58,72154,Yes,No
25,44368,No,No
38,77777,Yes,Yes
61,29615,No,No
44,27662,Yes,Yes
43,56083,Yes,No
30,40165,No,Yes
50,65034,No,Yes
53,60545,No,No
54,79134,No,Yes
65,46544,Yes,No
55,55642,Yes,Yes
62,44748,Yes,Yes
61,30504,Yes,Yes
48,61334,No,Yes
44,51346,Yes,No
27,63701,Yes,No
24,52430,No,Yes
60,34530,No,No
67,35531,Yes,Yes
28,59812,No,No
39,23416,No,No
31,26808,No,Yes
47,71738,Yes,No
38,70443,Yes,No
29,32892,Yes,No
54,52904,Yes,Yes
33,60797,Yes,Yes
49,26459,Yes,No
21,49343,Yes,Yes
27,36105,Yes,No
63,74653,Yes,No
65,32493,No,Yes
67,36610,No,Yes
55,78625,No,No
65,77921,No,No
60,62275,No,No
33,75027,Yes,No
52,44974,No,No
47,66704,No,No
64,28193,No,Yes
49,48998,No,Yes
69,54720,No,No
57,31101,No,Yes
40,77031,No,Yes
26,52110,No,No
65,59137,Yes,Yes
63,24226,Yes,Yes
54,48697,No,Yes
22,47504,No,No
43,33222,Yes,Yes
58,40067,Yes,Yes
55,20588,No,No
37,24538,No,No
48,69563,Yes,Yes
40,65113,Yes,No
50,66246,No,Yes
29,64914,Yes,Yes
38,57695,Yes,Yes
57,31583,Yes,Yes
39,31176,No,No
44,37217,Yes,No
31,54455,Yes,Yes
51,61318,No,Yes
34,56034,No,Yes
43,62654,Yes,No
25,57231,Yes,No
50,78490,No,No
44,75423,No,No
21,39235,Yes,No
58,70948,No,No
69,59583,Yes,No
46,24806,Yes,Yes
65,50251,No,Yes
67,40631,Yes,No
41,43105,Yes,Yes
21,46206,Yes,No
53,73279,No,No
69,38464,Yes,No
46,60191,No,Yes
62,24684,No,No
40,24413,Yes,Yes
26,44745,No,No
64,21806,Yes,Yes
61,34790,No,No
66,49630,No,Yes
43,28001,No,No
37,75416,Yes,Yes
27,27848,Yes,No
30,47561,No,No
68,63152,No,No
54,42841,Yes,Yes
62,35740,No,Yes
48,69883,Yes,No
45,47259,Yes,No
59,55004,No,No
39,63105,No,No
33,21293,No,No
58,37974,No,No
63,32564,Yes,No
59,26690,No,Yes
50,43332,Yes,Yes
58,79177,No,No
44,23873,No,No
48,78430,No,No
47,72863,No,No
36,41311,No,Yes
64,35093,Yes,Yes
52,48826,Yes,No
52,70116,Yes,No
62,68732,No,No
65,79419,No,Yes
65,78117,No,Yes
48,48260,No,Yes
41,59973,No,Yes
38,37605,Yes,Yes
66,41708,No,Yes
68,72783,No,No
22,41078,Yes,Yes
48,63117,No,No
50,78891,Yes,Yes
63,76064,Yes,No
20,30857,Yes,No
38,68184,No,No
30,33398,No,Yes
38,26322,Yes,No
33,57797,No,Yes
64,43838,No,No
64,69682,No,Yes
35,74281,Yes,No
21,60767,Yes,No
43,27349,Yes,Yes
45,29675,Yes,Yes
57,26835,No,No
57,52607,No,Yes
43,49625,Yes,No
22,51932,No,Yes
54,33511,No,Yes
69,52849,Yes,No
30,51579,No,Yes
36,47863,No,Yes
52,23579,Yes,Yes
37,64901,Yes,Yes
49,68616,No,Yes
31,35382,Yes,Yes
37,67743,Yes,No
26,29693,No,No
31,52862,No,Yes
27,52439,Yes,Yes
57,79348,No,No
57,25599,No,No
43,26573,No,No
54,50689,No,No
49,63302,Yes,No
35,61911,No,Yes
60,59028,Yes,Yes
45,25125,No,No
22,37945,Yes,Yes
57,31647,Yes,No
47,75837,No,No
57,54527,No,No
54,22462,No,Yes
68,59615,Yes,No
40,38684,No,No
43,67026,Yes,No
26,70933,No,No
65,51455,Yes,No
69,65328,No,Yes
65,38807,Yes,No
42,78883,No,Yes
68,56483,No,No
65,25799,Yes,Yes
36,64393,No,Yes
32,74157,Yes,No
67,60212,No,No
20,43978,Yes,No
60,61084,Yes,Yes
57,21436,Yes,Yes
23,66321,No,No
37,69812,Yes,Yes
45,70369,No,Yes
28,62238,Yes,No
59,32709,No,No
49,20685,Yes,No
53,24542,Yes,No
52,41227,No,No
49,62372,No,Yes
49,79905,Yes,Yes
48,40103,Yes,Yes
35,42015,No,No
30,71349,Yes,No
46,32806,Yes,No
44,27196,No,Yes
48,23672,Yes,No
43,24943,No,Yes
37,27605,No,No
34,26721,Yes,Yes
47,37701,No,No
46,23665,No,No
24,41476,Yes,No
28,60247,No,Yes
38,30119,No,No
33,74915,Yes,No
47,79442,Yes,Yes
69,63521,Yes,No
20,56849,Yes,Yes
63,22613,Yes,No
64,54158,Yes,No
35,36305,Yes,Yes
43,76107,No,Yes
25,33714,Yes,Yes
69,74850,Yes,No
68,36336,Yes,Yes
27,37101,Yes,Yes
57,67392,Yes,Yes
37,72869,Yes,No
40,23920,No,Yes
34,21904,Yes,Yes
37,64910,No,Yes
22,48097,No,No
56,36849,No,Yes
31,43101,Yes,Yes
65,77006,Yes,No
29,31324,No,Yes
21,39066,No,No
52,69625,Yes,No
46,67854,Yes,Yes
54,46823,No,No
68,50425,Yes,No
52,37569,Yes,No
34,64545,Yes,Yes
50,75360,No,Yes
37,26259,No,No
44,52093,Yes,No
30,23547,Yes,Yes
32,55208,Yes,No
50,66663,Yes,Yes
47,59576,No,Yes
62,33890,No,Yes
34,34142,No,Yes
44,33376,No,No
57,49212,No,Yes
54,52721,No,No
23,63796,Yes,No
53,70819,No,No
50,44296,Yes,Yes
66,40445,No,No
25,53502,No,Yes
64,37553,No,No
37,56790,Yes,No
56,48888,No,Yes
64,69323,No,No
27,75775,No,No
66,76971,No,Yes
53,39976,No,Yes
20,53751,Yes,No
66,33137,No,No
50,62950,Yes,Yes
56,66580,No,Yes
41,55706,Yes,Yes
30,23085,No,No
35,60828,Yes,No
31,51256,No,Yes
53,22019,Yes,Yes
30,56114,Yes,No
43,79490,No,No
57,76531,No,Yes
31,31619,No,No
42,51248,No,No
51,64821,No,No
63,48252,Yes,No
53,29099,No,Yes
69,49481,Yes,Yes
47,21647,No,No
32,58285,No,No
40,46453,No,Yes
32,32953,Yes,No
35,26810,Yes,No
49,76075,No,No
53,68511,No,Yes
58,29766,Yes,No
46,57319,Yes,No
46,66221,Yes,Yes
56,21335,No,No
25,40378,No,No
59,60199,Yes,No
30,77560,Yes,Yes
28,54403,Yes,Yes
33,32188,No,Yes
69,45780,Yes,No
28,21285,No,No
33,28019,No,No
69,29169,No,Yes
39,42366,No,Yes
28,67886,Yes,No
33,62895,No,No
24,78326,No,No
46,62487,No,Yes
31,26747,No,Yes
65,32899,Yes,Yes
32,51348,No,No
61,50301,No,Yes
34,22538,Yes,No
36,37498,No,Yes
30,43680,Yes,No
60,68389,Yes,Yes
39,50583,Yes,Yes
55,67069,Yes,Yes
25,21382,Yes,Yes
51,48688,Yes,Yes
54,76954,Yes,Yes
51,63161,Yes,No
25,41026,Yes,Yes
52,75932,No,Yes
30,51059,No,No
29,29196,Yes,Yes
56,60002,Yes,No
21,63731,Yes,No
67,61819,No,Yes
47,35257,No,Yes
61,50703,Yes,No
34,65900,No,No
49,45665,No,Yes
23,73214,No,No
21,49970,Yes,No
52,35651,Yes,Yes
42,36226,No,No
56,30203,No,No
61,75462,Yes,No
25,73377,No,Yes
43,56982,No,No
37,30770,Yes,No
46,34860,No,No
44,44891,Yes,No
25,32992,No,No
22,50386,Yes,No
24,39001,Yes,No
21,22614,No,No
69,34870,No,Yes
50,52274,Yes,No
48,74557,Yes,No
48,47568,Yes,No
20,77891,No,Yes
61,57492,Yes,Yes
39,58575,Yes,Yes
39,56748,No,Yes
51,65570,No,No
22,76570,No,No
38,23424,Yes,No
34,24900,Yes,No
27,37269,No,Yes
60,72965,No,No
46,65224,Yes,Yes
41,32206,Yes,Yes
67,45740,Yes,No
68,20915,No,Yes
65,47295,Yes,No
65,73250,No,Yes
62,22885,No,No
48,49470,Yes,No
46,28848,No,Yes
22,79852,Yes,No
31,79437,No,Yes
52,56096,Yes,No
35,58524,No,Yes
34,36802,Yes,Yes
45,46923,No,No
51,22349,No,Yes
62,70128,Yes,No
44,32799,No,Yes
57,47864,Yes,No
44,41156,No,Yes
50,65880,Yes,Yes
48,59138,No,No
58,37841,No,Yes
50,47422,Yes,Yes
21,55623,Yes,No
21,50729,Yes,Yes
69,55018,No,Yes
42,65371,No,No
20,29225,No,No
60,33377,No,Yes
38,59778,No,Yes
21,22227,No,Yes
31,59764,No,No
37,51474,Yes,No
26,31812,Yes,No
47,76801,No,Yes
59,26452,No,Yes
50,74746,Yes,No
34,51796,No,Yes
44,23442,Yes,Yes
37,56651,Yes,No
34,62753,No,No
63,52710,Yes,Yes
46,66257,No,No
57,71794,Yes,Yes
46,48913,Yes,Yes
55,44740,Yes,No
66,26140,Yes,Yes
35,29418,No,No
49,41612,No,Yes
59,32339,Yes,Yes
23,78186,No,Yes
48,73822,No,Yes
34,47625,No,No
67,76562,Yes,Yes
23,37110,No,Yes
47,25175,No,Yes
63,33900,Yes,No
39,69102,No,No
62,39338,No,Yes
47,45311,No,Yes
21,65012,No,Yes
68,57156,No,No
54,67523,Yes,Yes
28,32384,No,Yes
59,51046,Yes,No
31,21276,Yes,Yes
47,33467,No,No
30,27984,Yes,No
56,43713,No,No
54,64741,No,Yes
43,76093,Yes,Yes
56,28827,No,Yes
38,25152,No,Yes
60,42309,No,Yes
59,42348,Yes,Yes
50,58928,Yes,Yes
39,25715,Yes,Yes
36,65081,Yes,No
57,78384,Yes,Yes
53,23664,No,Yes
64,58380,No,Yes
52,27588,Yes,Yes
57,30466,Yes,Yes
65,47314,No,Yes
24,34484,Yes,No
42,69329,No,No
69,72182,No,Yes
44,58372,No,No
20,62183,Yes,Yes
41,21896,No,No
31,55058,Yes,No
47,75392,Yes,No
66,72608,Yes,No
34,42837,Yes,No
69,72125,No,No
35,45140,No,Yes
50,59327,Yes,Yes
38,53999,No,No
38,29358,Yes,Yes
59,21688,No,Yes
50,39271,Yes,No
28,68183,Yes,Yes
67,48031,Yes,No
53,24015,No,Yes
44,50151,Yes,No
35,77427,No,No
26,78417,Yes,Yes
25,78163,No,Yes
64,72737,Yes,Yes
61,70552,Yes,Yes
46,22425,Yes,No
34,26973,No,No
50,66086,No,Yes
44,44385,No,No
36,69972,No,Yes
34,55062,No,No
37,41448,No,Yes
69,64499,Yes,Yes
67,34338,No,No
50,38319,No,No
35,53760,Yes,No
34,50473,No,No
21,33702,No,Yes
25,21268,Yes,Yes
28,36646,No,No
56,70687,No,Yes
48,48478,No,No
33,70976,Yes,No
42,26296,Yes,Yes
28,76980,No,No
34,43015,No,Yes
23,30273,No,No
45,79355,Yes,Yes
55,27316,Yes,No
39,22899,No,No
22,30812,Yes,No
35,40450,No,No
52,70597,No,No
57,34709,Yes,Yes
42,77426,No,No
22,36602,Yes,Yes
63,71975,Yes,No
25,64658,Yes,Yes
25,59400,Yes,No
34,67052,Yes,No
31,32545,Yes,No
67,20671,No,Yes
49,51665,No,No
35,37145,No,No
50,73278,Yes,Yes
22,67704,No,Yes
46,53392,Yes,Yes
32,66173,Yes,No
45,72464,Yes,No
25,51979,Yes,No
25,76093,Yes,Yes
40,24021,No,No
38,46429,Yes,No
45,55856,Yes,No
41,67357,No,No
46,35652,No,Yes
24,52274,Yes,No
32,43997,No,No
30,65283,No,Yes
56,74818,No,No
66,47652,Yes,No
21,57161,No,No
62,30078,No,Yes
34,62590,Yes,No
38,66743,No,No
31,78997,Yes,Yes
24,78332,Yes,No
33,60922,Yes,Yes
53,65305,No,Yes
32,64594,Yes,No
28,24426,No,No
64,70864,Yes,Yes
25,60950,Yes,No
43,75226,Yes,Yes
34,40914,Yes,Yes
45,32028,Yes,No
61,79989,Yes,Yes
33,38338,Yes,No
31,23013,Yes,Yes
61,62076,Yes,Yes
59,25473,No,No
56,50389,No,Yes
25,63163,No,No
25,58550,Yes,Yes
56,26842,No,No
41,27105,Yes,No
36,34187,Yes,Yes
40,74666,No,Yes
27,66537,Yes,Yes
30,33495,No,No
20,67839,Yes,No
38,36742,Yes,No
60,30617,Yes,No
53,20971,No,No
35,61479,Yes,Yes
63,46845,No,Yes
33,73277,Yes,No
68,45065,Yes,No
69,50703,Yes,No
67,56241,Yes,No
30,78715,No,No
68,52477,No,Yes
21,38321,No,Yes
42,36923,Yes,Yes
63,76152,Yes,No
34,64826,No,No
45,62941,Yes,No
22,61704,No,Yes
68,25956,Yes,Yes
69,76124,No,No
61,40581,Yes,Yes
48,57618,No,No
57,36114,Yes,Yes
61,29872,Yes,Yes
22,40407,Yes,Yes
42,30293,Yes,No
39,73381,No,Yes
44,30252,Yes,No
40,59132,Yes,Yes
28,33598,No,No
34,43819,No,No
62,65962,No,No
31,79858,No,No
59,32861,Yes,No
42,58289,No,No
47,70305,No,Yes
38,35003,Yes,Yes
39,26403,No,Yes
27,46691,No,Yes
64,41874,No,No
56,26404,No,Yes
55,44878,No,No
42,35248,No,Yes
20,52932,No,No
68,41745,Yes,Yes
68,31260,No,No
38,24960,Yes,Yes
41,43096,No,Yes
30,27057,Yes,Yes
31,77864,No,Yes
69,67502,No,Yes
37,79088,No,No
37,39858,No,No
51,48265,Yes,Yes
22,75651,Yes,No
47,66832,No,No
56,32323,No,Yes
39,62674,Yes,Yes
66,56241,Yes,Yes
45,68929,No,No
46,79701,No,No
25,41068,Yes,No
56,21568,Yes,No
29,42965,Yes,No
43,54369,Yes,Yes
55,61785,No,Yes
43,75829,No,No
24,27559,Yes,Yes
63,50182,Yes,Yes
46,26244,Yes,Yes
25,27108,No,Yes
43,56553,Yes,Yes
64,76346,No,No
20,62255,Yes,No
53,54418,Yes,Yes
65,77256,No,No
43,74784,Yes,Yes
35,51013,Yes,Yes
20,23251,Yes,Yes
54,55207,Yes,Yes
58,78990,No,Yes
67,55857,Yes,Yes
64,44731,Yes,Yes
20,23374,Yes,No
44,61320,Yes,No
56,33852,No,Yes
44,30741,No,Yes
40,57582,Yes,No
68,24383,Yes,No
57,79998,Yes,No
25,24563,No,Yes
61,71459,No,Yes
38,54356,Yes,Yes
38,33184,No,No
66,39182,Yes,Yes
35,47011,No,No
32,66241,Yes,Yes
40,73400,Yes,Yes
26,23023,No,No
57,60470,Yes,No
51,52970,Yes,No
25,25409,Yes,Yes
21,58914,No,Yes
62,48064,Yes,Yes
56,21980,Yes,No
44,65326,No,Yes
21,42594,Yes,Yes
32,30640,Yes,Yes
21,26231,Yes,No
42,25143,Yes,Yes
22,62467,No,No
57,54964,Yes,No
49,58184,No,Yes
24,54233,No,Yes
58,41568,No,No
36,70044,No,No
56,22382,Yes,Yes
31,20112,No,No
36,26076,Yes,Yes
29,64150,No,Yes
32,30804,Yes,No
65,65606,Yes,Yes
64,42818,Yes,No
21,51249,No,Yes
69,45706,No,Yes
48,58557,No,No
47,72065,Yes,No
27,47024,No,Yes
66,64525,No,No
25,71395,No,Yes
67,35934,Yes,Yes
40,49281,No,Yes
43,54176,No,Yes
32,26447,No,No
31,46468,No,Yes
20,35733,Yes,No
60,59428,Yes,No
40,78522,Yes,No
69,59220,No,No
48,46310,Yes,Yes
67,21893,No,Yes
20,72408,No,Yes
64,73670,No,No
28,30924,Yes,Yes
20,64586,Yes,Yes
27,27939,Yes,Yes
32,25160,Yes,Yes
34,26380,No,Yes
46,35906,Yes,Yes
21,72399,No,Yes
40,34899,Yes,Yes
52,32879,No,No
57,23784,Yes,Yes
36,55181,Yes,No
47,37469,No,No
58,38213,Yes,Yes
58,42484,No,No
42,60675,No,Yes
50,43030,Yes,Yes
61,76109,No,No
41,62646,Yes,No
58,66262,No,No
33,66310,No,No
38,33904,No,No
38,47473,No,No
63,41175,Yes,No
41,52172,Yes,No
58,22559,Yes,Yes
69,22492,No,Yes
50,54624,Yes,No
67,27939,No,Yes
36,70746,No,Yes
31,22339,No,No
37,26688,Yes,No
39,67948,No,Yes
44,26342,No,Yes
53,26666,Yes,Yes
51,62234,No,Yes
68,21764,Yes,Yes
64,36193,No,No
45,61065,No,No
45,42752,No,No
39,58899,No,No
68,29043,No,Yes
67,75581,No,No
47,50988,No,No
26,48332,Yes,No
48,59195,Yes,Yes
41,44008,Yes,No
45,52680,Yes,Yes
20,43092,Yes,Yes
68,78645,Yes,Yes
47,21638,Yes,Yes
32,34583,No,No
46,50609,Yes,No
33,40814,Yes,Yes
35,30816,Yes,Yes
21,58458,Yes,No
61,76062,No,No
30,52949,No,Yes
59,78707,Yes,Yes
64,28578,Yes,No
68,74794,Yes,Yes
67,65336,No,No
38,58570,Yes,No
22,54404,No,Yes
55,67981,Yes,Yes
62,54365,Yes,No
37,52015,Yes,No
63,48907,Yes,Yes
22,68021,Yes,Yes
68,29905,Yes,Yes
66,63851,Yes,Yes
53,78113,Yes,No
48,35994,No,No
49,50515,Yes,No
32,79214,No,No
43,56713,No,No
24,31356,Yes,No
22,65936,No,Yes
48,50956,Yes,Yes
35,58991,Yes,Yes
35,60336,Yes,No
35,47252,No,Yes
57,49060,No,No
63,78347,Yes,Yes
25,41629,No,Yes
50,66377,Yes,Yes
46,65297,Yes,No
60,21249,Yes,Yes
28,32215,No,Yes
25,21237,Yes,Yes
60,59805,Yes,Yes
68,66479,No,Yes
21,40750,Yes,No
58,48254,Yes,No
35,61600,Yes,No
68,23640,Yes,Yes
33,29184,No,No
64,74699,Yes,Yes
34,33268,Yes,Yes
32,61852,Yes,Yes
22,63231,Yes,No
29,38963,Yes,No
46,52106,No,No
55,28537,Yes,No
37,61548,No,No
52,70892,Yes,Yes
59,51926,Yes,No
60,79968,No,No
62,59255,Yes,No
43,26720,No,Yes
21,39380,No,No
21,64486,No,Yes
23,79688,No,No
65,60825,Yes,No
63,49154,Yes,Yes
43,33991,Yes,No
25,57561,No,No
36,47902,No,Yes
28,21290,Yes,No
60,74582,No,No
60,78570,No,No
32,68949,No,Yes
59,65030,Yes,No
56,24320,Yes,Yes
60,51098,Yes,Yes
51,77087,Yes,Yes
36,39722,No,Yes
69,59430,No,No
41,30927,No,Yes
61,59117,Yes,No
58,39083,Yes,Yes
66,23043,Yes,No
39,76469,Yes,Yes
50,56095,Yes,Yes
56,54178,Yes,No
34,53942,No,Yes
